Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,percentage_disabled,free_reduced_lunch_percentage,chronic_absenteeism_rate,cohort_dropout_rate,Bachelors_Percent,Masters_Percent,Doctoral_Percent,SOL Pass Rate,School_Level_Expenditures_Per_Pupil_Federal,School_Level_Expenditures_Per_Pupil_State,Division_Level_Expenditures_Per_Pupil_Federal,Division_Level_Expenditures_Per_Pupil_State,Total_Per_Pupil_Expenditures,Total_Expenditures
Chesapeake City,Thurgood Marshall Elementary,0.7930232558139535,0.0,0.0023255813953488,0.4941724941724941,0.0,0.0860465116279069,0.1255813953488372,0.97,0.4293,,53.0,41.0,0.0,0.635,1370.0,7723.0,228.0,3266.0,12587.0,8762017.0
Prince William County,Thurgood Marshall Elementary,0.1857585139318885,0.0862619808306709,0.0,0.4876160990712074,0.0,0.1068111455108359,0.1021671826625387,0.145,0.1142,,24.0,74.0,0.0,0.825,1224.0,9825.0,571.0,3640.0,15260.0,8022084.0
Norfolk City,Tidewater Park Elementary,0.9473684210526316,0.0,0.0,0.5473684210526316,0.0,0.0052631578947368,0.1526315789473684,0.961,0.1648,,28.0,59.0,6.0,0.3925,2736.0,13652.0,645.0,3545.0,20577.0,3737069.0
Fairfax County,Timber Lane Elementary,0.554635761589404,0.4074074074074074,0.0016556291390728,0.5347682119205298,0.0,0.0198675496688741,0.1589403973509933,0.595,0.1813,,26.0,74.0,0.0,0.5433333333,893.0,12497.0,694.0,6054.0,20138.0,7230038.0
Williamsburg-James City County,Toano Middle,0.3457792207792208,0.0,0.0048701298701298,0.5048701298701299,0.0,0.1136363636363636,0.1444805194805195,0.291,0.1378,,28.0,68.0,0.0,0.706,378.0,8619.0,559.0,4980.0,14535.0,8992383.0
Chesterfield County,Tomahawk Creek Middle,1.0,,,0.4969287469287469,,1.0,1.0,0.11,0.1144,,47.0,50.0,1.0,0.7959999999999999,263.0,6124.0,543.0,4412.0,11343.0,8378393.0
Campbell County,Tomahawk Elementary,0.430635838150289,0.0481751824817518,0.0,0.5072254335260116,0.0,0.0028901734104046,0.1228323699421965,0.429,0.1316,,52.0,48.0,0.0,0.71,624.0,5713.0,654.0,3352.0,10342.0,7169834.0
Brunswick County,Totaro Elementary,0.5830508474576271,0.0,0.0,0.4949152542372881,0.0,0.0135593220338983,0.0949152542372881,0.977,0.2816,,57.0,39.0,4.0,0.47,1645.0,5752.0,791.0,4037.0,12225.0,2190677.0
Loudoun County,Trailside Middle,0.1608084358523726,0.0511583011583011,,0.5017605633802817,,1.0,1.0,0.1159999999999999,0.0934,,32.0,64.0,3.0,0.792,270.0,14216.0,13.0,2246.0,16745.0,30531232.0
Virginia Beach City,Trantwood Elementary,0.2602739726027397,0.0216535433070866,0.0,0.512720156555773,0.0,0.2465753424657534,0.1193737769080234,0.217,0.0781,,32.0,61.0,3.0,0.815,2608.0,12172.0,0.0,0.0,14781.0,9054932.0
Louisa County,Trevilians Elementary,0.562874251497006,0.028,0.0,0.5029940119760479,0.0,0.0039920159680638,0.1576846307385229,0.528,0.0728,,55.0,42.0,0.0,0.6975,112.0,11753.0,448.0,3090.0,15403.0,8894109.0
Prince William County,Triangle Elementary,0.6598360655737705,0.3170391061452514,0.0013661202185792,0.4986338797814207,0.0,0.0491803278688524,0.1202185792349726,0.669,0.213,,45.0,53.0,0.0,0.57,1631.0,10634.0,571.0,3640.0,16476.0,8898643.0
Botetourt County,Troutville Elementary,0.2123552123552123,0.0,0.0,0.5135135135135135,0.0,0.0231660231660231,0.1737451737451737,0.285,0.1024,,59.0,37.0,0.0,0.865,141.0,7925.0,145.0,2883.0,11094.0,10882028.0
Chesapeake City,Truitt Intermediate,0.7946768060836502,0.0,0.0038022813688212,0.5627376425855514,0.0,0.0950570342205323,0.2167300380228136,0.971,0.2214,,38.0,47.0,3.0,0.5375,1328.0,9668.0,228.0,3266.0,14490.0,7399978.0
Arlington County,Tuckahoe Elementary,0.0,0.0495283018867924,0.0,0.5545243619489559,0.0,0.1252900232018561,0.1067285382830626,0.015,0.0118999999999999,,20.0,78.0,0.0,0.92,170.0,11197.0,968.0,7589.0,19924.0,13373510.0
Henrico County,Tuckahoe Elementary,0.0825082508250825,0.0199004975124378,0.0016501650165016,0.5693069306930693,0.0,0.0198019801980198,0.127062706270627,0.059,0.0344,,29.0,71.0,0.0,0.8975,1147.0,11277.0,89.0,2979.0,15491.0,3792939.0
Henrico County,Tuckahoe Middle,0.3949579831932773,0.082233502538071,1.0,0.5107376283846872,,1.0,0.1045751633986928,0.304,0.0936999999999999,,33.0,66.0,0.0,0.726,595.0,7688.0,89.0,2979.0,11350.0,16591475.0
Pittsylvania County,Tunstall High,0.4143712574850299,0.0157004830917874,0.0011976047904191,0.513189448441247,0.0,0.0035928143712574,0.118562874251497,0.44,0.244,0.0769,49.0,49.0,0.0,0.8859999999999999,741.0,7863.0,336.0,3275.0,12215.0,4751320.0
Pittsylvania County,Tunstall Middle,0.4834205933682373,0.0194690265486725,0.0,0.5043630017452007,0.0,0.0017452006980802,0.106457242582897,0.528,0.2208,,53.0,44.0,2.0,0.772,752.0,6734.0,336.0,3275.0,11097.0,4979444.0
Rockingham County,Turner Ashby High,0.3730314960629921,0.0679320679320679,1.0,0.5236220472440944,,1.0,0.0895669291338582,0.308,0.291,0.0392,56.0,44.0,0.0,0.83,482.0,8165.0,327.0,4159.0,13133.0,6331271.0
Loudoun County,Tuscarora High,0.3447537473233404,1.0,,0.5279369627507163,1.0,1.0,1.0,0.26,0.2434,0.0383,19.0,76.0,3.0,0.764,820.0,18336.0,13.0,2246.0,21415.0,9723994.0
Colonial Heights City,Tussing Elementary,0.4982993197278911,0.0665529010238907,0.0068027210884353,0.4931972789115646,0.0,0.0153061224489795,0.1683673469387755,0.5479999999999999,0.1346,,54.0,46.0,0.0,0.7025,1714.0,6757.0,336.0,4890.0,13697.0,3963913.0
Fairfax County,Twain Middle,0.3695652173913043,0.1446907817969661,1.0,0.5098814229249012,,0.0780632411067193,0.1393280632411067,0.3339999999999999,0.1176,,24.0,71.0,2.0,0.73,501.0,10730.0,694.0,6054.0,17979.0,12283580.0
Henrico County,Twin Hickory Elementary,0.0965391621129326,0.1098265895953757,0.0,0.5009107468123861,0.0,0.0072859744990892,0.0837887067395264,0.119,0.0455,,49.0,49.0,0.0,0.895,820.0,8259.0,89.0,2979.0,12146.0,7172379.0
Pittsylvania County,Twin Springs Elementary,0.4735202492211838,0.0360501567398119,0.0,0.470404984423676,0.0,0.0,0.0903426791277258,0.505,0.0915,,45.0,55.0,0.0,0.835,751.0,7565.0,336.0,3275.0,11927.0,4737343.0
Scott County,Twin Springs High,1.0,0.0,0.0081632653061224,0.4897959183673469,0.0,0.0163265306122449,0.1918367346938775,0.784,0.2561,0.0926,47.0,50.0,3.0,0.726,1257.0,7153.0,563.0,1774.0,10747.0,2007482.0
Buchanan County,Twin Valley Elementary/Middle,0.6366906474820144,0.0,0.0,0.5467625899280576,0.0,0.0,0.1366906474820144,0.841,0.1439,,70.0,27.0,0.0,0.67,1968.0,5027.0,1116.0,4297.0,12408.0,3605937.0
Buchanan County,Twin Valley High,0.6313131313131313,0.0,0.005050505050505,0.5454545454545454,0.0,0.0,0.1666666666666666,0.841,0.1735,0.0810999999999999,58.0,36.0,6.0,0.6579999999999999,392.0,9655.0,654.0,3352.0,14052.0,5563588.0
Nelson County,Tye River Elementary,0.6149425287356322,0.031700288184438,0.0086206896551724,0.4942528735632184,0.0,0.0028735632183908,0.1724137931034483,0.579,0.3645,,51.0,46.0,0.0,0.675,630.0,11149.0,325.0,3992.0,16096.0,5714035.0
Pittsylvania County,Union Hall Elementary,0.6011904761904762,0.0,0.0,0.5,0.0,0.0,0.0773809523809523,0.8240000000000001,0.0855,,59.0,41.0,0.0,0.935,672.0,6436.0,336.0,3275.0,10719.0,5391722.0
Wise County,Union High,0.5416666666666666,0.0,0.0069444444444444,0.5364583333333334,0.0208333333333333,0.0034722222222222,0.1354166666666666,0.877,0.1968,0.0347,61.0,32.0,0.0,0.856,94.0,6060.0,627.0,3142.0,9923.0,5523888.0
Wise County,Union Middle,0.5460750853242321,0.0,0.0017064846416382,0.5511945392491467,0.0170648464163822,0.0017064846416382,0.1331058020477815,0.8759999999999999,0.2067999999999999,,55.0,45.0,0.0,0.738,489.0,6813.0,627.0,3142.0,11070.0,6441267.0
Fairfax County,Union Mill Elementary,0.1303344867358708,0.1157125456760048,0.0011534025374855,0.5213379469434832,0.0,0.0299884659746251,0.1176470588235294,0.111,0.0889,,33.0,67.0,0.0,0.8733333333000001,364.0,10709.0,694.0,6054.0,17821.0,39951458.0
Wise County,Union Primary,0.3635280095351609,0.0,0.0071513706793802,0.4743742550655542,0.0154946364719904,0.0,0.1156138259833134,0.8759999999999999,0.217,,71.0,25.0,1.0,0.84,1094.0,4625.0,627.0,3142.0,9488.0,7958108.0
Orange County,Unionville Elementary,0.388646288209607,0.0611353711790393,0.0,0.5676855895196506,0.0,0.0131004366812227,0.056768558951965,,,,,,,,,,,,,
Prince William County,Unity Braxton Middle,0.7393278837420527,0.4267139479905437,,0.5063636363636363,,1.0,0.1389645776566757,,,,,,,,,,,,,
Prince William County,Unity Reed High,0.0,1.0,1.0,,1.0,1.0,1.0,0.607,0.4465,0.128,28.0,70.0,1.0,0.55,299.0,8009.0,571.0,3640.0,12520.0,9910872.0
Bath County,Valley Elementary,0.6416184971098265,0.0,0.0,0.5317919075144508,0.0,0.0115606936416184,0.1907514450867052,0.609,0.2625,,57.0,43.0,0.0,0.635,1199.0,11525.0,125.0,6566.0,19415.0,3355948.0
Washington County,Valley Institute Elementary,0.5781818181818181,0.0,0.0036363636363636,0.5527272727272727,0.0,0.0254545454545454,0.1890909090909091,0.795,0.1822,,65.0,28.0,0.0,0.805,514.0,8616.0,656.0,3308.0,13095.0,5741221.0
Henrico County,Varina Elementary,0.5397489539748954,0.0,0.0,0.5690376569037657,0.0,0.0334728033472803,0.1464435146443514,0.497,0.1423,,35.0,61.0,4.0,0.5675,508.0,6808.0,89.0,2979.0,10383.0,18659348.0
Henrico County,Varina High,0.0,1.0,1.0,0.5369039843239712,1.0,1.0,1.0,0.524,0.3137999999999999,0.062,46.0,50.0,0.0,0.522,410.0,7310.0,89.0,2979.0,10788.0,19887546.0
Charlottesville City,Venable Elementary,0.2650176678445229,0.0744680851063829,0.0035335689045936,0.4590747330960854,0.0,0.0106007067137809,0.0918727915194346,0.31,0.0545,,26.0,68.0,3.0,0.68,1194.0,14173.0,263.0,5172.0,20801.0,5923172.0
Petersburg City,Vernon Johns Middle,0.7949836423118866,0.0517051705170517,0.0010905125408942,0.5267175572519084,0.0,0.0119956379498364,0.1319520174482006,1.0,0.4553,,53.0,37.0,4.0,0.316,1040.0,9767.0,1266.0,4000.0,16072.0,14764845.0
Lunenburg County,Victoria Elementary,0.5063938618925832,0.0,0.0,0.5217391304347826,0.0,0.0358056265984654,0.1611253196930946,0.898,0.1638,,56.0,42.0,3.0,0.5525,345.0,8705.0,311.0,3147.0,12509.0,4418863.0
Portsmouth City,Victory Elementary,0.4275491949910555,0.0,0.0053667262969588,0.5044722719141324,0.0,0.182468694096601,0.0805008944543828,0.589,0.2037999999999999,,49.0,39.0,4.0,0.5475,310.0,9548.0,548.0,3432.0,13837.0,7172066.0
Prince William County,Victory Elementary,0.2887864823348694,0.1148325358851674,0.0,0.536923076923077,0.0,0.0568356374807987,0.1582181259600614,0.291,0.1297,,31.0,69.0,0.0,0.7675,216.0,7404.0,571.0,3640.0,11831.0,9476229.0
Fairfax County,Vienna Elementary,0.0736543909348441,0.0764705882352941,0.0,0.5637393767705382,0.0,0.036827195467422,0.178470254957507,0.078,0.0692,,26.0,71.0,3.0,0.85,649.0,13034.0,694.0,6054.0,20431.0,10538981.0
Winchester City,Virginia Avenue Charlotte Dehart Elementary,0.6876574307304786,0.3468354430379747,0.0050377833753148,0.5516372795969773,0.0,0.0025188916876574,0.0654911838790932,,,,,,,,,,,,,
Virginia Beach City,Virginia Beach Middle,0.4781906300484653,0.0617696160267111,0.0,0.4571890145395799,0.0,0.1389337641357027,0.1308562197092084,0.391,0.252,,49.0,49.0,0.0,0.748,1403.0,11513.0,0.0,0.0,12916.0,6326182.0
Roanoke City,Virginia Heights Elementary,0.5517241379310345,0.1149825783972125,0.0,0.5051903114186851,0.0,0.0,0.1241379310344827,1.0,0.1496,,40.0,45.0,0.0,0.475,1349.0,9214.0,796.0,3859.0,15219.0,3383765.0
Bristol City,Virginia High,0.6291079812206573,0.0,0.0031298904538341,0.514866979655712,0.0,0.001564945226917,0.1533646322378716,0.8,0.3946,0.0838,48.0,40.0,4.0,0.6875,2501.0,8094.0,150.0,3693.0,14437.0,6152462.0
Fairfax County,Virginia Hills Early Childhood Resource Center,0.0995260663507109,0.0,0.0,0.6635071090047393,0.0,0.0,1.0,,,,,,,,,,,,,
Albemarle County,Virginia L. Murray Elementary,0.0895522388059701,0.0,0.003731343283582,0.5,0.0,0.0223880597014925,0.0970149253731343,0.066,0.062,,42.0,54.0,0.0,0.8925,426.0,10648.0,471.0,3799.0,15344.0,8265500.0
Bristol City,Virginia Middle,0.7407407407407407,0.0,0.0020576131687242,0.5041152263374485,0.051440329218107,0.0041152263374485,0.1934156378600823,0.937,0.3611999999999999,,44.0,54.0,0.0,0.6,3924.0,6644.0,150.0,3693.0,14410.0,3315820.0
Fairfax County,Virginia Run Elementary,0.4102941176470588,0.3255813953488372,0.0,0.5044117647058823,0.0235294117647058,0.0397058823529411,0.1397058823529411,0.3929999999999999,0.125,,20.0,78.0,2.0,0.65,1258.0,12560.0,694.0,6054.0,20566.0,8076023.0
Fauquier County,W.C. Taylor Middle,0.2901098901098901,0.0702576112412178,0.0087912087912087,0.5186813186813187,0.0,0.0087912087912087,0.145054945054945,0.2739999999999999,0.2101,,53.0,40.0,0.0,0.6166666667,0.0,8251.0,641.0,3870.0,12761.0,7465173.0
Roanoke County,W.E. Cundiff Elementary,0.4771371769383697,0.0241448692152917,0.0019880715705765,0.55,0.0,0.0159045725646123,0.1968190854870775,0.412,0.1335,,50.0,46.0,2.0,0.7525,403.0,7486.0,193.0,2984.0,11067.0,9469437.0
Fauquier County,W.G. Coleman Elementary,0.3522012578616352,0.1613924050632911,0.0,0.5062893081761006,0.0,0.0094339622641509,0.1572327044025157,0.319,0.1448,,58.0,42.0,0.0,0.69,0.0,8375.0,641.0,3870.0,12886.0,6479424.0
Loudoun County,W.O. Robey High,1.0,1.0,0.0,0.45,0.0,0.0,0.0,,0.0,0.0556,20.0,80.0,0.0,0.3966666667,336.0,30440.0,13.0,2246.0,33036.0,2657050.0
Virginia Beach City,W.T. Cooke Elementary,0.5047438330170778,0.1009708737864077,0.0037950664136622,0.5342205323193916,0.0,0.0531309297912713,0.1024667931688804,0.439,0.1805999999999999,,50.0,48.0,0.0,0.6875,1214.0,12525.0,0.0,0.0,13740.0,6241241.0
Chesterfield County,W.W. Gordon Elementary,0.1394148020654044,0.0259965337954939,0.0,0.4939759036144578,0.0,0.0137693631669535,0.099827882960413,0.119,0.0542999999999999,,33.0,67.0,0.0,0.82,233.0,6257.0,543.0,4412.0,11446.0,21952136.0
Shenandoah County,W.W. Robinson Elementary,0.554679802955665,0.1586345381526104,1.0,0.503448275862069,,1.0,0.1586206896551724,0.55,0.3461999999999999,,40.0,57.0,0.0,0.6,592.0,8994.0,508.0,3618.0,13711.0,6183462.0
Fairfax County,Wakefield Forest Elementary,0.0743550834597875,0.0752351097178683,0.0,0.5371775417298937,0.0,0.1153262518968133,0.1077389984825493,0.077,0.061,,26.0,74.0,0.0,0.8933333333,1278.0,11623.0,694.0,6054.0,19650.0,17221268.0
Arlington County,Wakefield High,,1.0,1.0,,1.0,1.0,1.0,0.411,0.183,0.0533999999999999,19.0,76.0,5.0,0.69,40.0,13821.0,968.0,7589.0,22419.0,20967663.0
Charlottesville City,Walker Upper Elementary,0.6003210272873194,0.1378091872791519,0.0032102728731942,0.5137318255250404,0.0,0.0048154093097913,0.1476725521669342,0.591,0.1833,,38.0,58.0,3.0,0.4975,480.0,13151.0,263.0,5172.0,19065.0,6255128.0
Fredericksburg City,Walker-Grant Early Childhood Center,0.4642857142857143,0.0,0.0,0.5428571428571428,0.0,0.0,0.1785714285714285,,,,,,,,,,,,,
Fredericksburg City,Walker-Grant Middle,0.4437340153452685,0.1515580736543909,0.0038363171355498,0.5281329923273658,0.0255754475703324,0.0179028132992327,0.1624040920716112,0.7,0.4114,,42.0,48.0,4.0,0.38,811.0,9000.0,148.0,3441.0,13401.0,5662972.0
Washington County,Wallace Middle,0.4,0.0,0.0021978021978021,0.4989010989010989,0.0,0.0197802197802197,0.134065934065934,0.482,0.2036,,58.0,34.0,0.0,0.762,58.0,7473.0,656.0,3308.0,11496.0,9445329.0
York County,Waller Mill Elementary,0.1435643564356435,0.0325814536340852,0.0,0.4752475247524752,0.0272277227722772,0.1559405940594059,0.1336633663366336,0.181,0.105,,32.0,61.0,0.0,0.815,944.0,6867.0,19.0,2934.0,10764.0,4125600.0
Petersburg City,Walnut Hill Elementary,0.7180952380952381,0.0,0.0057142857142857,0.4704761904761905,0.0,0.0209523809523809,0.0838095238095238,1.0,0.2495,,59.0,39.0,0.0,0.4,805.0,8100.0,548.0,3432.0,12884.0,7514094.0
Norfolk City,Walter Herron Taylor Elementary,0.3773584905660377,0.0,0.0,0.4559748427672956,0.0,0.1257861635220125,0.0754716981132075,0.311,0.1954,,29.0,58.0,3.0,0.6425,3561.0,11819.0,645.0,3545.0,19570.0,4900075.0
Fairfax County,Waples Mill Elementary,0.1184210526315789,0.1189591078066914,0.0,0.5119617224880383,0.0,0.0394736842105263,0.1698564593301435,0.099,0.0819,,18.0,81.0,0.0,0.8066666667,196.0,8469.0,694.0,6054.0,15413.0,40656981.0
Williamsburg-James City County,Warhill High,0.3245877061469265,1.0,1.0,0.5026256564141035,1.0,1.0,1.0,0.26,0.2523,0.017,28.0,64.0,4.0,0.7040000000000001,,,,,,
Warren County,Warren County High,0.3607520564042303,0.0247641509433962,0.0023501762632197,0.5564705882352942,0.0,0.0047003525264394,0.1515863689776733,0.362,0.3433,0.0356999999999999,45.0,51.0,1.0,0.7040000000000001,538.0,9644.0,45.0,2983.0,13209.0,7299655.0
Warren County,Warren County Middle,0.3870967741935484,0.0202578268876611,0.0,0.5053763440860215,0.0,0.0089605734767025,0.1272401433691756,0.408,0.3479,,55.0,43.0,0.0,0.568,512.0,8287.0,45.0,2983.0,11827.0,3136939.0
Fauquier County,Warrenton Middle,0.1469816272965879,0.0,0.0026246719160104,0.5170603674540682,0.0,0.0157480314960629,0.1259842519685039,0.182,0.1046,,50.0,43.0,0.0,0.6966666667,714.0,11132.0,641.0,3870.0,16356.0,5169218.0
Newport News City,Warwick High,0.5459026494146642,1.0,1.0,0.4775107825015403,,1.0,1.0,0.765,0.4032,0.027,35.0,48.0,2.0,0.602,412.0,7997.0,1313.0,3686.0,13407.0,8324087.0
Roanoke City,Wasena Elementary,0.4837209302325581,0.0765550239234449,0.0186046511627906,0.5348837209302325,0.0,0.0,0.1348837209302325,1.0,0.1523,,42.0,39.0,0.0,0.6175,675.0,8481.0,796.0,3859.0,13811.0,8823115.0
Westmoreland County,Washington & Lee High,0.490721649484536,0.0396659707724425,0.0,0.534020618556701,0.0,0.0123711340206185,0.1628865979381443,,,,,,,,,,,,,
Westmoreland County,Washington District Elementary,0.4906666666666666,0.0729729729729729,0.0053333333333333,0.52,0.0,0.0346666666666666,0.1066666666666666,0.613,0.1839,,53.0,37.0,0.0,0.5825,1827.0,12781.0,263.0,5172.0,20043.0,6488808.0
Fairfax County,Washington Mill Elementary,0.5971223021582733,0.3446327683615819,0.0,0.487410071942446,0.0,0.066546762589928,0.1906474820143885,0.545,0.3114,,42.0,56.0,0.0,0.46666666669999995,485.0,12369.0,694.0,6054.0,19602.0,14738206.0
Hanover County,Washington-Henry Elementary,0.1989100817438692,0.0,0.0,0.5231607629427792,0.0,0.0163487738419618,0.1198910081743869,,,,,,,,,,,,,
Bristol City,Washington-Lee Elementary,0.6781115879828327,0.0,0.0042918454935622,0.4806866952789699,0.1330472103004291,0.0042918454935622,0.1888412017167382,0.7979999999999999,0.2382999999999999,,60.0,30.0,5.0,0.6575,2826.0,6677.0,150.0,3693.0,13346.0,3268377.0
Arlington County,Washington-Liberty High,1.0,1.0,1.0,,,1.0,1.0,0.296,0.1556,0.0501999999999999,25.0,70.0,3.0,0.7659999999999999,874.0,15048.0,968.0,7589.0,24479.0,13166083.0
Washington County,Watauga Elementary,0.3594306049822064,0.021505376344086,0.0053380782918149,0.5213523131672598,0.0,0.0035587188612099,0.1120996441281138,0.423,0.1462,,53.0,38.0,4.0,0.89,1123.0,7987.0,656.0,3308.0,13074.0,6570099.0
Loudoun County,Waterford Elementary,0.0474137931034482,0.0,0.0,0.521551724137931,0.0,0.0387931034482758,0.1077586206896551,0.026,0.0894,,25.0,72.0,3.0,0.855,199.0,18388.0,13.0,2246.0,20846.0,8340964.0
Harrisonburg City,Waterman Elementary,0.6583969465648855,0.5029239766081871,0.0019083969465648,0.517175572519084,0.0,0.0038167938931297,0.1049618320610687,0.738,0.2188,,52.0,46.0,0.0,0.3775,2239.0,7080.0,809.0,4171.0,14298.0,5687227.0
Portsmouth City,Waterview Elementary,0.5647249190938511,0.0,0.0048543689320388,0.4919093851132686,0.0,0.0550161812297734,0.0711974110032362,1.0,0.3721,,34.0,57.0,2.0,0.3625,138.0,8068.0,548.0,3432.0,12186.0,8141201.0
Newport News City,Watkins Early Childhood Center,0.5790816326530612,0.0,0.0,0.5612244897959183,0.0,0.0739795918367346,0.1045918367346938,,,,,,,,,,,,,
Madison County,Waverly Yowell Elementary,0.5156695156695157,0.0432276657060518,0.0113960113960113,0.4757834757834758,0.0,0.0056980056980056,0.131054131054131,0.429,0.1339,,45.0,52.0,3.0,0.505,1775.0,8449.0,10.0,2490.0,12724.0,4931508.0
Loudoun County,Waxpool Elementary,0.0934065934065934,0.1829268292682926,0.0,0.5068681318681318,0.0,0.0151098901098901,0.092032967032967,0.066,0.0923,,30.0,69.0,1.0,0.895,456.0,19787.0,13.0,2246.0,22501.0,13329604.0
Waynesboro City,Wayne Hills Center,0.6137931034482759,0.0,0.0068965517241379,0.5655172413793104,0.0,0.0,0.1862068965517241,,,,,,,,,,,,,
Waynesboro City,Waynesboro High,0.4715083798882681,0.0546697038724373,0.0078212290502793,0.5318435754189944,0.0145251396648044,0.012290502793296,0.1150837988826815,,,,,,,,,,,,,
Fairfax County,Waynewood Elementary,0.0271903323262839,0.0,0.0,0.5075528700906344,0.0,0.2764350453172205,0.1268882175226586,0.0139999999999999,0.0392,,24.0,75.0,2.0,0.8533333333,787.0,16271.0,694.0,6054.0,23806.0,8561285.0
Scott County,Weber City Elementary,1.0,0.0,0.0029585798816568,0.5088757396449705,0.0,0.0266272189349112,0.150887573964497,0.52,0.1133,,61.0,32.0,0.0,0.875,796.0,9436.0,563.0,1774.0,12570.0,3062708.0
Manassas City,Weems Elementary,0.4120443740095087,0.5250836120401338,0.0158478605388272,0.5039619651347068,0.0,0.0063391442155309,0.0713153724247226,0.7829999999999999,0.2448999999999999,,30.0,63.0,3.0,0.4333333333,479.0,11602.0,174.0,2122.0,14376.0,32454391.0
Waynesboro City,Wenonah Elementary,0.7136752136752137,0.2,0.0085470085470085,0.4871794871794871,0.0,0.017094017094017,0.1025641025641025,,,,,,,,,,,,,
Fluvanna County,West Central Primary,0.4392156862745098,0.0,0.0,0.5176470588235295,0.0,0.0196078431372549,0.1529411764705882,,,,,,,,,,,,,
Prince William County,West Gate Elementary,0.7796610169491526,0.7163375224416517,0.0,0.4923599320882852,0.0,0.0050847457627118,0.1728813559322033,0.89,0.2683,,35.0,63.0,2.0,0.505,171.0,8147.0,571.0,3640.0,12529.0,35577473.0
West Point,West Point Elementary,0.4016620498614958,0.0,0.0,0.4736842105263157,0.0,0.0138504155124653,0.1218836565096952,0.367,0.1202999999999999,,48.0,52.0,0.0,0.845,1395.0,9865.0,0.0,3799.0,15059.0,5441290.0
West Point,West Point Middle/High,0.3672566371681416,0.0,0.0,0.5066371681415929,0.0,0.0243362831858407,0.1084070796460177,0.188,0.1804,0.013,45.0,48.0,2.0,0.728,122.0,8417.0,0.0,3799.0,12338.0,5516150.0
Fairfax County,West Potomac High,,1.0,1.0,,,1.0,1.0,0.423,0.2847,0.0389,26.0,69.0,3.0,0.498,483.0,9854.0,694.0,6054.0,17086.0,9675836.0
